key,english,assamese,konkani,gujarati,marathi,meitei,mizo,odia,punjabi,nepali,bengali,kashmiri,ladakhi
ui_0457,statuses,"=IFERROR(GOOGLETRANSLATE($B458,""en"",""as""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""gom""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""gu""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""mr""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""mni-Mtei""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""lus""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""or""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""pa""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""ne""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""bn""),$B458)","=IFERROR(GOOGLETRANSLATE($B458,""en"",""ks""),$B458)",=$B458
ui_0458,Stickers,"=IFERROR(GOOGLETRANSLATE($B459,""en"",""as""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""gom""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""gu""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""mr""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""mni-Mtei""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""lus""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""or""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""pa""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""ne""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""bn""),$B459)","=IFERROR(GOOGLETRANSLATE($B459,""en"",""ks""),$B459)",=$B459
ui_0459,Store product not found. Check product id.,"=IFERROR(GOOGLETRANSLATE($B460,""en"",""as""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""gom""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""gu""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""mr""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""mni-Mtei""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""lus""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""or""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""pa""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""ne""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""bn""),$B460)","=IFERROR(GOOGLETRANSLATE($B460,""en"",""ks""),$B460)",=$B460
ui_0460,Strength,"=IFERROR(GOOGLETRANSLATE($B461,""en"",""as""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""gom""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""gu""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""mr""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""mni-Mtei""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""lus""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""or""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""pa""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""ne""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""bn""),$B461)","=IFERROR(GOOGLETRANSLATE($B461,""en"",""ks""),$B461)",=$B461
ui_0461,Stroke,"=IFERROR(GOOGLETRANSLATE($B462,""en"",""as""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""gom""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""gu""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""mr""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""mni-Mtei""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""lus""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""or""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""pa""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""ne""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""bn""),$B462)","=IFERROR(GOOGLETRANSLATE($B462,""en"",""ks""),$B462)",=$B462
ui_0462,Stroke Color,"=IFERROR(GOOGLETRANSLATE($B463,""en"",""as""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""gom""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""gu""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""mr""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""mni-Mtei""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""lus""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""or""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""pa""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""ne""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""bn""),$B463)","=IFERROR(GOOGLETRANSLATE($B463,""en"",""ks""),$B463)",=$B463
ui_0463,Stroke Width,"=IFERROR(GOOGLETRANSLATE($B464,""en"",""as""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""gom""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""gu""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""mr""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""mni-Mtei""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""lus""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""or""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""pa""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""ne""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""bn""),$B464)","=IFERROR(GOOGLETRANSLATE($B464,""en"",""ks""),$B464)",=$B464
ui_0464,Style,"=IFERROR(GOOGLETRANSLATE($B465,""en"",""as""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""gom""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""gu""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""mr""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""mni-Mtei""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""lus""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""or""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""pa""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""ne""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""bn""),$B465)","=IFERROR(GOOGLETRANSLATE($B465,""en"",""ks""),$B465)",=$B465
ui_0465,Submit,"=IFERROR(GOOGLETRANSLATE($B466,""en"",""as""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""gom""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""gu""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""mr""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""mni-Mtei""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""lus""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""or""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""pa""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""ne""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""bn""),$B466)","=IFERROR(GOOGLETRANSLATE($B466,""en"",""ks""),$B466)",=$B466
ui_0466,Submitting...,"=IFERROR(GOOGLETRANSLATE($B467,""en"",""as""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""gom""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""gu""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""mr""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""mni-Mtei""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""lus""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""or""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""pa""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""ne""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""bn""),$B467)","=IFERROR(GOOGLETRANSLATE($B467,""en"",""ks""),$B467)",=$B467
ui_0467,Subscribe,"=IFERROR(GOOGLETRANSLATE($B468,""en"",""as""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""gom""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""gu""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""mr""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""mni-Mtei""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""lus""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""or""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""pa""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""ne""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""bn""),$B468)","=IFERROR(GOOGLETRANSLATE($B468,""en"",""ks""),$B468)",=$B468
ui_0468,"Subscribe for downloads, sharing, and membership benefits.","=IFERROR(GOOGLETRANSLATE($B469,""en"",""as""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""gom""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""gu""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""mr""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""mni-Mtei""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""lus""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""or""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""pa""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""ne""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""bn""),$B469)","=IFERROR(GOOGLETRANSLATE($B469,""en"",""ks""),$B469)",=$B469
ui_0469,Subscribe Now,"=IFERROR(GOOGLETRANSLATE($B470,""en"",""as""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""gom""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""gu""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""mr""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""mni-Mtei""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""lus""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""or""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""pa""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""ne""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""bn""),$B470)","=IFERROR(GOOGLETRANSLATE($B470,""en"",""ks""),$B470)",=$B470
ui_0470,Subscribe now to create and share unlimited posters in the app.,"=IFERROR(GOOGLETRANSLATE($B471,""en"",""as""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""gom""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""gu""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""mr""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""mni-Mtei""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""lus""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""or""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""pa""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""ne""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""bn""),$B471)","=IFERROR(GOOGLETRANSLATE($B471,""en"",""ks""),$B471)",=$B471
ui_0471,Subscription,"=IFERROR(GOOGLETRANSLATE($B472,""en"",""as""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""gom""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""gu""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""mr""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""mni-Mtei""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""lus""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""or""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""pa""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""ne""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""bn""),$B472)","=IFERROR(GOOGLETRANSLATE($B472,""en"",""ks""),$B472)",=$B472
ui_0472,Subscription / Plans,"=IFERROR(GOOGLETRANSLATE($B473,""en"",""as""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""gom""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""gu""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""mr""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""mni-Mtei""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""lus""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""or""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""pa""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""ne""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""bn""),$B473)","=IFERROR(GOOGLETRANSLATE($B473,""en"",""ks""),$B473)",=$B473
ui_0473,Subscription activated,"=IFERROR(GOOGLETRANSLATE($B474,""en"",""as""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""gom""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""gu""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""mr""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""mni-Mtei""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""lus""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""or""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""pa""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""ne""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""bn""),$B474)","=IFERROR(GOOGLETRANSLATE($B474,""en"",""ks""),$B474)",=$B474
ui_0474,"Subscription cancellation is generally managed through your Play Store or App Store subscription settings. After cancelling, access may continue until the current billing period ends. Refund eligibility is determined by Google Play or Apple policies.","=IFERROR(GOOGLETRANSLATE($B475,""en"",""as""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""gom""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""gu""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""mr""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""mni-Mtei""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""lus""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""or""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""pa""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""ne""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""bn""),$B475)","=IFERROR(GOOGLETRANSLATE($B475,""en"",""ks""),$B475)",=$B475
ui_0475,Subscription details,"=IFERROR(GOOGLETRANSLATE($B476,""en"",""as""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""gom""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""gu""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""mr""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""mni-Mtei""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""lus""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""or""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""pa""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""ne""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""bn""),$B476)","=IFERROR(GOOGLETRANSLATE($B476,""en"",""ks""),$B476)",=$B476
ui_0476,Subscription expired,"=IFERROR(GOOGLETRANSLATE($B477,""en"",""as""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""gom""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""gu""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""mr""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""mni-Mtei""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""lus""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""or""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""pa""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""ne""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""bn""),$B477)","=IFERROR(GOOGLETRANSLATE($B477,""en"",""ks""),$B477)",=$B477
ui_0477,Subscription is not active,"=IFERROR(GOOGLETRANSLATE($B478,""en"",""as""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""gom""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""gu""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""mr""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""mni-Mtei""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""lus""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""or""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""pa""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""ne""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""bn""),$B478)","=IFERROR(GOOGLETRANSLATE($B478,""en"",""ks""),$B478)",=$B478
ui_0478,Subscription Plan,"=IFERROR(GOOGLETRANSLATE($B479,""en"",""as""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""gom""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""gu""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""mr""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""mni-Mtei""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""lus""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""or""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""pa""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""ne""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""bn""),$B479)","=IFERROR(GOOGLETRANSLATE($B479,""en"",""ks""),$B479)",=$B479
ui_0479,Subscription Required,"=IFERROR(GOOGLETRANSLATE($B480,""en"",""as""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""gom""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""gu""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""mr""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""mni-Mtei""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""lus""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""or""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""pa""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""ne""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""bn""),$B480)","=IFERROR(GOOGLETRANSLATE($B480,""en"",""ks""),$B480)",=$B480
ui_0480,Subscription restored,"=IFERROR(GOOGLETRANSLATE($B481,""en"",""as""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""gom""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""gu""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""mr""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""mni-Mtei""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""lus""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""or""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""pa""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""ne""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""bn""),$B481)","=IFERROR(GOOGLETRANSLATE($B481,""en"",""ks""),$B481)",=$B481
ui_0481,Subscription verification failed,"=IFERROR(GOOGLETRANSLATE($B482,""en"",""as""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""gom""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""gu""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""mr""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""mni-Mtei""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""lus""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""or""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""pa""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""ne""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""bn""),$B482)","=IFERROR(GOOGLETRANSLATE($B482,""en"",""ks""),$B482)",=$B482
ui_0482,Subscription verification is unavailable. Please try again later.,"=IFERROR(GOOGLETRANSLATE($B483,""en"",""as""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""gom""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""gu""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""mr""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""mni-Mtei""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""lus""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""or""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""pa""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""ne""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""bn""),$B483)","=IFERROR(GOOGLETRANSLATE($B483,""en"",""ks""),$B483)",=$B483
ui_0483,Subscriptions and Billing,"=IFERROR(GOOGLETRANSLATE($B484,""en"",""as""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""gom""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""gu""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""mr""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""mni-Mtei""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""lus""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""or""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""pa""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""ne""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""bn""),$B484)","=IFERROR(GOOGLETRANSLATE($B484,""en"",""ks""),$B484)",=$B484
ui_0484,Subscriptions and Premium Access,"=IFERROR(GOOGLETRANSLATE($B485,""en"",""as""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""gom""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""gu""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""mr""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""mni-Mtei""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""lus""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""or""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""pa""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""ne""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""bn""),$B485)","=IFERROR(GOOGLETRANSLATE($B485,""en"",""ks""),$B485)",=$B485
ui_0485,Support,"=IFERROR(GOOGLETRANSLATE($B486,""en"",""as""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""gom""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""gu""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""mr""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""mni-Mtei""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""lus""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""or""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""pa""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""ne""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""bn""),$B486)","=IFERROR(GOOGLETRANSLATE($B486,""en"",""ks""),$B486)",=$B486
ui_0486,Support and contact,"=IFERROR(GOOGLETRANSLATE($B487,""en"",""as""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""gom""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""gu""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""mr""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""mni-Mtei""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""lus""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""or""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""pa""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""ne""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""bn""),$B487)","=IFERROR(GOOGLETRANSLATE($B487,""en"",""ks""),$B487)",=$B487
ui_0487,Swipe up for replies,"=IFERROR(GOOGLETRANSLATE($B488,""en"",""as""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""gom""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""gu""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""mr""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""mni-Mtei""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""lus""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""or""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""pa""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""ne""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""bn""),$B488)","=IFERROR(GOOGLETRANSLATE($B488,""en"",""ks""),$B488)",=$B488
ui_0488,Tap inside the selected photo,"=IFERROR(GOOGLETRANSLATE($B489,""en"",""as""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""gom""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""gu""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""mr""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""mni-Mtei""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""lus""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""or""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""pa""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""ne""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""bn""),$B489)","=IFERROR(GOOGLETRANSLATE($B489,""en"",""ks""),$B489)",=$B489
